,treeid,spnum,spname,spcode,site,aspect,sitequal,timbersale,dominance,baselinestandBA,baselineinddbh,tension,year,month,rain,temp,growth,prevmeasdbh,olddbh,oldBA,newdbh,newBA,mardbh,marba,near,age,azimuth,azadj
437,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2015,sep,NA,NA,NA,10.8,10.8,91.6087644,NA,NA,NA,NA,121.49,59,330,30
438,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2015,oct,NA,NA,NA,10.8,10.8,91.6087644,NA,NA,NA,NA,121.49,59,330,30
439,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2016,may,NA,NA,NA,10.8,10.8,91.6087644,NA,NA,NA,NA,121.49,60,330,30
440,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2016,jun,NA,NA,NA,10.8,10.8,91.6087644,NA,NA,NA,NA,121.49,60,330,30
441,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2016,jul,NA,NA,NA,10.8,10.8,91.6087644,NA,NA,NA,NA,121.49,60,330,30
442,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2016,aug,NA,NA,NA,10.8,10.8,91.6087644,NA,NA,NA,NA,121.49,60,330,30
443,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2016,sep,NA,NA,NA,10.8,10.8,91.6087644,NA,NA,NA,NA,121.49,60,330,30
444,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2016,oct,NA,NA,NA,10.8,10.8,91.6087644,NA,NA,NA,NA,121.49,60,330,30
445,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2017,may,3.62,67.40625,0,10.8,10.8,91.6087644,10.8,91.6087644,0,0,121.49,61,330,30
446,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2017,jun,5.88,77.15151515,1,10.8,10.8,91.6087644,11.8,109.3587479,1,17.7499835,121.49,61,330,30
447,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2017,jul,10.17,83.48484848,0,11.8,11.8,109.3587479,11.8,109.3587479,0,0,121.49,61,330,30
448,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2017,aug,8.43,79.44444444,0,11.8,11.8,109.3587479,11.8,109.3587479,0,0,121.49,61,330,30
449,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2017,sep,3.32,76.06896552,0,11.8,11.8,109.3587479,11.8,109.3587479,0,0,121.49,61,330,30
450,25,743,Bigtooth Aspen,POGR,C03x,N,1,N,C,150,10.8,na,2017,oct,5.06,69.20512821,0.5,11.8,11.8,109.3587479,12.3,118.8227878,0.5,9.464039875,121.49,61,330,30
451,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2015,may,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,64,340,20
452,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2015,jun,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,64,340,20
453,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2015,jul,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,64,340,20
454,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2015,aug,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,64,340,20
455,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2015,sep,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,64,340,20
456,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2015,oct,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,64,340,20
457,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2016,may,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,65,340,20
458,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2016,jun,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,65,340,20
459,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2016,jul,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,65,340,20
460,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2016,aug,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,65,340,20
461,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2016,sep,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,65,340,20
462,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2016,oct,NA,NA,NA,11.1,11.1,96.76882598,NA,NA,NA,NA,115.69,65,340,20
463,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2017,may,3.62,67.40625,0,11.1,11.1,96.76882598,11.1,96.76882598,0,0,115.69,66,340,20
464,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2017,jun,5.88,77.15151515,0.5,11.1,11.1,96.76882598,11.6,105.6830876,0.5,8.914261625,115.69,66,340,20
465,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2017,jul,10.17,83.48484848,2,11.6,11.6,105.6830876,13.6,145.2671216,2,39.584034,115.69,66,340,20
466,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2017,aug,8.43,79.44444444,1,13.6,13.6,145.2671216,14.6,167.4153311,1,22.1482095,115.69,66,340,20
467,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2017,sep,3.32,76.06896552,0,14.6,14.6,167.4153311,14.6,167.4153311,0,0,115.69,66,340,20
468,26,802,White Oak,QUAL,C03x,N,1,N,C,110,11.1,na,2017,oct,5.06,69.20512821,0,14.6,14.6,167.4153311,14.6,167.4153311,0,0,115.69,66,340,20
469,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2015,may,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,97,347,13
470,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2015,jun,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,97,347,13
471,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2015,jul,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,97,347,13
472,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2015,aug,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,97,347,13
473,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2015,sep,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,97,347,13
474,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2015,oct,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,97,347,13
475,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2016,may,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,98,347,13
476,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2016,jun,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,98,347,13
477,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2016,jul,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,98,347,13
478,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2016,aug,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,98,347,13
479,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2016,sep,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,98,347,13
480,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2016,oct,NA,NA,NA,15.3,15.3,183.8537008,NA,NA,NA,NA,115.86,98,347,13
481,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2017,may,3.62,67.40625,0,15.3,15.3,183.8537008,15.3,183.8537008,0,0,115.86,99,347,13
482,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2017,jun,5.88,77.15151515,0.5,15.3,15.3,183.8537008,15.8,196.0666319,0.5,12.21293113,115.86,99,347,13
483,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2017,jul,10.17,83.48484848,0,15.8,15.8,196.0666319,15.8,196.0666319,0,0,115.86,99,347,13
484,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2017,aug,8.43,79.44444444,0,15.8,15.8,196.0666319,15.8,196.0666319,0,0,115.86,99,347,13
485,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2017,sep,3.32,76.06896552,0,15.8,15.8,196.0666319,15.8,196.0666319,0,0,115.86,99,347,13
486,27,129,White Pine,PIST,C03x,N,2,N,C,170,15.3,na,2017,oct,5.06,69.20512821,0,15.8,15.8,196.0666319,15.8,196.0666319,0,0,115.86,99,347,13
487,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2015,may,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,81,360,0
488,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2015,jun,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,81,360,0
489,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2015,jul,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,81,360,0
490,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2015,aug,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,81,360,0
491,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2015,sep,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,81,360,0
492,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2015,oct,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,81,360,0
493,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2016,may,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,82,360,0
494,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2016,jun,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,82,360,0
495,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2016,jul,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,82,360,0
496,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2016,aug,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,82,360,0
497,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2016,sep,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,82,360,0
498,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2016,oct,NA,NA,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,82,360,0
499,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2017,may,3.62,67.40625,0,9.6,9.6,72.3822336,9.6,72.3822336,0,0,88.26,83,360,0
500,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2017,jun,5.88,77.15151515,0,9.6,9.6,72.3822336,9.6,72.3822336,0,0,88.26,83,360,0
501,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2017,jul,10.17,83.48484848,0,9.6,9.6,72.3822336,9.6,72.3822336,0,0,88.26,83,360,0
502,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2017,aug,8.43,79.44444444,NA,9.6,9.6,72.3822336,NA,NA,NA,NA,88.26,83,360,0
503,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2017,sep,3.32,76.06896552,1,9.6,9.6,72.3822336,10.6,88.2472631,1,15.8650295,88.26,83,360,0
504,28,261,Eastern Hemlock,TSCA,C03x,N,1,N,I,100,9.6,na,2017,oct,5.06,69.20512821,0,10.6,10.6,88.2472631,10.6,88.2472631,0,0,88.26,83,360,0
505,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2015,may,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,38,330,30
506,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2015,jun,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,38,330,30
507,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2015,jul,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,38,330,30
508,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2015,aug,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,38,330,30
509,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2015,sep,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,38,330,30
510,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2015,oct,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,38,330,30
511,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2016,may,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,39,330,30
512,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2016,jun,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,39,330,30
513,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2016,jul,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,39,330,30
514,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2016,aug,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,39,330,30
515,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2016,sep,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,39,330,30
516,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2016,oct,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,39,330,30
517,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2017,may,3.62,67.40625,0,11.9,11.9,111.22014,11.9,111.22014,0,0,54.1,40,330,30
518,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2017,jun,NA,NA,NA,11.9,11.9,111.22014,NA,NA,NA,NA,54.1,40,330,30
519,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2017,jul,10.17,83.48484848,0,11.9,11.9,111.22014,11.9,111.22014,0,0,54.1,40,330,30
520,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2017,aug,8.43,79.44444444,0,11.9,11.9,111.22014,11.9,111.22014,0,0,54.1,40,330,30
521,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2017,sep,3.32,76.06896552,0,11.9,11.9,111.22014,11.9,111.22014,0,0,54.1,40,330,30
522,29,743,Bigtooth Aspen,POGR,C03x,N,3,Y,C,70,11.9,na,2017,oct,5.06,69.20512821,0,11.9,11.9,111.22014,11.9,111.22014,0,0,54.1,40,330,30
523,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2015,may,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,99,345,15
524,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2015,jun,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,99,345,15
525,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2015,jul,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,99,345,15
526,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2015,aug,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,99,345,15
527,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2015,sep,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,99,345,15
528,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2015,oct,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,99,345,15
529,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2016,may,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,100,345,15
530,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2016,jun,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,100,345,15
531,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2016,jul,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,100,345,15
532,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2016,aug,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,100,345,15
533,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2016,sep,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,100,345,15
534,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2016,oct,NA,NA,NA,12.2,12.2,116.8985639,NA,NA,NA,NA,65.46,100,345,15
535,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2017,may,3.62,67.40625,1,12.2,12.2,116.8985639,13.2,136.8476604,1,19.9490965,65.46,101,345,15
536,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2017,jun,5.88,77.15151515,0,13.2,13.2,136.8476604,13.2,136.8476604,0,0,65.46,101,345,15
537,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2017,jul,10.17,83.48484848,0,13.2,13.2,136.8476604,13.2,136.8476604,0,0,65.46,101,345,15
538,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2017,aug,8.43,79.44444444,0,13.2,13.2,136.8476604,13.2,136.8476604,0,0,65.46,101,345,15
539,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2017,sep,3.32,76.06896552,NA,13.2,13.2,136.8476604,NA,NA,NA,NA,65.46,101,345,15
540,30,129,White Pine,PIST,C03x,N,3,Y,C,60,12.2,na,2017,oct,5.06,69.20512821,0,13.2,13.2,136.8476604,13.2,136.8476604,0,0,65.46,101,345,15
541,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2015,may,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,37,360,0
542,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2015,jun,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,37,360,0
543,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2015,jul,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,37,360,0
544,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2015,aug,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,37,360,0
545,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2015,sep,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,37,360,0
546,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2015,oct,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,37,360,0
547,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2016,may,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,38,360,0
548,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2016,jun,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,38,360,0
549,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2016,jul,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,38,360,0
550,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2016,aug,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,38,360,0
551,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2016,sep,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,38,360,0
552,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2016,oct,NA,NA,NA,8,8,50.26544,NA,NA,NA,NA,100.23,38,360,0
553,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2017,may,3.62,67.40625,5,8,8,50.26544,13,132.7321775,5,82.4667375,100.23,39,360,0
554,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2017,jun,5.88,77.15151515,9,13,13,132.7321775,22,380.13239,9,247.4002125,100.23,39,360,0
555,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2017,jul,10.17,83.48484848,8.5,22,22,380.13239,30.5,730.6160244,8.5,350.4836344,100.23,39,360,0
556,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2017,aug,8.43,79.44444444,6,30.5,30.5,730.6160244,36.5,1046.345819,6,315.729795,100.23,39,360,0
557,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2017,sep,3.32,76.06896552,0,36.5,36.5,1046.345819,36.5,1046.345819,0,0,100.23,39,360,0
558,31,261,Eastern Hemlock,TSCA,C03x,N,3,Y,I,70,8,na,2017,oct,5.06,69.20512821,1,36.5,36.5,1046.345819,37.5,1104.465234,1,58.119415,100.23,39,360,0
559,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2015,may,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,64,238,122
560,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2015,jun,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,64,238,122
561,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2015,jul,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,64,238,122
562,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2015,aug,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,64,238,122
563,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2015,sep,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,64,238,122
564,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2015,oct,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,64,238,122
565,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2016,may,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,65,238,122
566,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2016,jun,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,65,238,122
567,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2016,jul,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,65,238,122
568,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2016,aug,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,65,238,122
569,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2016,sep,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,65,238,122
570,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2016,oct,NA,NA,NA,11.7,11.7,107.5130638,NA,NA,NA,NA,31.35,65,238,122
571,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2017,may,3.62,67.40625,0,11.7,11.7,107.5130638,11.7,107.5130638,0,0,31.35,66,238,122
572,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2017,jun,5.88,77.15151515,8,11.7,11.7,107.5130638,19.7,304.8049158,8,197.291852,31.35,66,238,122
573,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2017,jul,10.17,83.48484848,1.5,19.7,19.7,304.8049158,21.2,352.9890524,1.5,48.18413663,31.35,66,238,122
574,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2017,aug,8.43,79.44444444,1,21.2,21.2,352.9890524,22.2,387.0753039,1,34.0862515,31.35,66,238,122
575,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2017,sep,3.32,76.06896552,0,22.2,22.2,387.0753039,22.2,387.0753039,0,0,31.35,66,238,122
576,32,802,White Oak,QUAL,C03x,N,2,Y,C,140,11.7,na,2017,oct,5.06,69.20512821,0.5,22.2,22.2,387.0753039,22.7,404.7074778,0.5,17.63217388,31.35,66,238,122
